date,service_type,region,provider,cpu_hours,storage_gb,data_transfer_gb,cost_usd,team
8/1/2024,VM,westeurope,AWS,10.0779,53.1683,6.8811,3.6237,QA
8/1/2024,VM,eastus,AWS,13.1767,37.6154,9.4221,2.3252,Engineering
8/2/2024,VM,eastus,Azure,11.6483,45.7027,10.3771,2.437,Engineering
8/2/2024,Storage,eastus,AWS,0.4897,791.9243,2.1539,2.5976,Engineering
8/2/2024,Storage,eastus,AWS,0.4891,356.4054,2.0451,1.3754,Engineering
8/2/2024,Networking,eastus,AWS,2.7963,10.4929,21.7024,3.9003,Engineering
8/3/2024,VM,eastus,AWS,5.0558,59.6904,0.9169,2.6442,DevOps
8/3/2024,Storage,eastus,Azure,0.254,884.304,0.2005,2.1868,Engineering
8/3/2024,VM,eastus,AWS,10.7135,55.1819,4.0431,1.5251,DevOps
8/3/2024,Storage,westeurope,Azure,0.4396,827.8514,1.2993,1.3203,Engineering
8/4/2024,VM,westeurope,Azure,6.1736,50.3137,2.2783,2.2816,DevOps
8/4/2024,VM,southeastasia,AWS,12.7284,39.7674,3.7361,2.0746,QA
8/4/2024,Networking,westeurope,Azure,0.7252,9.3313,19.4615,3.4236,DevOps
8/4/2024,Networking,westeurope,Azure,0.6148,10.3051,18.6848,4.5521,Engineering
8/5/2024,VM,eastus,Azure,10.7213,57.0942,10.5767,2.7877,DevOps
8/5/2024,VM,eastus,Azure,11.1619,49.9737,7.0039,3.1509,QA
8/5/2024,VM,southeastasia,AWS,9.4809,55.3059,9.8646,3.4021,QA
8/6/2024,Database,westeurope,AWS,3.9995,190.5493,7.239,1.7658,Engineering
8/6/2024,Database,southeastasia,Azure,6.9897,233.3038,5.4431,2.3965,Data
8/6/2024,VM,eastus,Azure,10.6512,47.1877,5.5344,3.435,Engineering
8/6/2024,Database,eastus,AWS,8.153,174.3876,3.9488,3.4439,DevOps
8/6/2024,Database,westeurope,AWS,6.7726,180.538,5.6605,1.5394,Engineering
8/7/2024,Database,westeurope,Azure,6.4815,116.4378,6.6473,1.5278,Engineering
8/7/2024,Storage,westeurope,Azure,0.4111,814.0549,2.1417,2.024,DevOps
8/7/2024,VM,eastus,Azure,9.1825,56.5647,11.2209,2.8261,Engineering
8/7/2024,Networking,westeurope,Azure,2.2794,9.7653,33.0863,4.2251,Data
8/8/2024,Networking,westeurope,Azure,2.6217,11.5058,11.866,1.8209,Engineering
8/8/2024,VM,eastus,Azure,16.0534,68.6651,,2.0934,QA
8/8/2024,Networking,southeastasia,AWS,1.8358,10.865,42.0176,5.8746,DevOps
8/8/2024,VM,westeurope,Azure,9.1779,50.5931,8.0533,3.724,Engineering
8/8/2024,VM,eastus,AWS,15.2524,52.7629,4.2532,1.7097,Engineering
8/9/2024,Networking,eastus,Azure,1.7675,9.4332,27.3168,3.1256,DevOps
8/9/2024,VM,westeurope,Azure,7.0428,51.4509,11.1437,1.9824,Data
8/9/2024,VM,westeurope,Azure,9.8543,44.7937,8.9864,2.798,QA
8/9/2024,Storage,eastus,AWS,0.5659,837.1672,2.2855,2.4319,Data
8/10/2024,Networking,southeastasia,Azure,1.7118,11.2833,20.9223,3.5766,Data
8/10/2024,Networking,westeurope,Azure,1.5913,9.8242,11.006,1.6612,DevOps
8/10/2024,VM,westeurope,Azure,9.792,49.2286,4.2038,3.315,Engineering
8/10/2024,Storage,eastus,AWS,0.4697,869.1512,0.8803,3.2673,Engineering
8/11/2024,VM,westeurope,Azure,1.0041,65.9122,3.3204,2.4046,Data
8/11/2024,Database,southeastasia,Azure,0.5624,262.6324,1.8605,3.1335,QA
8/11/2024,VM,southeastasia,AWS,7.619,50.4877,5.9519,2.7421,Data
8/11/2024,VM,westeurope,Azure,4.6684,48.3974,0,2.3046,DevOps
8/12/2024,Storage,westeurope,AWS,0.3604,1022.3117,1.5601,3.5268,Engineering
8/12/2024,Networking,eastus,Azure,2.0068,7.9145,39.2957,5.7793,DevOps
8/12/2024,VM,eastus,AWS,8.6318,45.0115,3.6877,2.618,Data
8/12/2024,VM,eastus,AWS,11.9166,60.2837,11.9552,3.5593,Data
8/12/2024,Storage,southeastasia,AWS,0.4429,749.1441,2.3234,2.4534,Engineering
8/12/2024,Database,eastus,AWS,4.5008,196.5338,6.9038,2.8746,QA
8/13/2024,Networking,southeastasia,AWS,2.0418,10.3234,35.6985,4.9261,DevOps
8/13/2024,Storage,eastus,Azure,0.5125,1038.036,2.0071,3.4808,Engineering
8/13/2024,Storage,southeastasia,Azure,0.4594,792.0126,2.2601,3.6097,Engineering
8/13/2024,Networking,eastus,AWS,0.9972,7.4235,32.1253,5.6935,Data
8/14/2024,Storage,westeurope,AWS,0.4031,886.5903,2.2261,2.246,Engineering
8/14/2024,VM,eastus,AWS,8.8746,41.4484,8.1024,2.2794,DevOps
8/14/2024,Storage,eastus,AWS,0.4572,939.2353,2.389,1.9978,Data
8/14/2024,Networking,westeurope,AWS,2.1867,8.6683,22.2629,4.5459,QA
8/14/2024,Storage,eastus,AWS,0.5413,970.3725,1.9442,1.994,DevOps
8/15/2024,Storage,westeurope,AWS,0.5292,649.8076,1.4133,2.5038,DevOps
8/15/2024,VM,eastus,AWS,10.6336,51.8372,9.1391,3.4,QA
8/15/2024,Networking,eastus,AWS,2.3538,12.6749,50.4528,6.5761,Data
8/15/2024,Database,southeastasia,Azure,5.9451,147.8659,5.0271,3.2213,DevOps
8/15/2024,VM,eastus,Azure,15.632,40.2913,6.036,2.6991,Engineering
8/15/2024,Networking,eastus,Azure,1.7486,11.7683,41.8005,4.8791,Engineering
8/16/2024,Storage,southeastasia,AWS,0.608,660.161,1.0934,3.3997,Engineering
8/16/2024,Storage,eastus,AWS,0.5417,655.3111,1.3761,2.887,DevOps
8/16/2024,Database,eastus,AWS,,228.2606,5.3876,2.3532,Engineering
8/16/2024,VM,eastus,Azure,10.329,56.5854,8.2904,3.2501,Engineering
8/17/2024,Database,westeurope,AWS,6.4208,160.7667,1.9823,1.822,DevOps
8/17/2024,Storage,westeurope,Azure,0.4759,848.9372,1.4897,2.3314,DevOps
8/17/2024,Database,eastus,AWS,2.0121,143.7498,4.27,2.4283,Engineering
8/17/2024,Database,southeastasia,AWS,4.5496,202.0781,1.3438,1.0145,Data
8/18/2024,Storage,eastus,AWS,0.4793,845.2333,0.7883,1.2695,Engineering
8/18/2024,VM,eastus,AWS,7.5854,45.5552,4.6101,1.4455,Engineering
8/18/2024,VM,eastus,Azure,5.6381,46.0642,4.9491,3.3367,Data
8/18/2024,VM,eastus,Azure,5.1577,50.6805,4.8251,2.1063,Engineering
8/18/2024,Networking,southeastasia,AWS,1.1082,8.7008,19.5658,2.6925,Data
8/19/2024,VM,eastus,AWS,10.183,49.7597,5.1657,2.6132,Engineering
8/19/2024,Storage,eastus,AWS,0.356,717.2955,1.1587,3.3495,QA
8/19/2024,Networking,eastus,Azure,1.9523,12.5955,9.7897,2.647,Engineering
8/19/2024,Networking,southeastasia,AWS,2.0977,9.4596,35.6028,4.0771,QA
8/19/2024,VM,eastus,Azure,12.7519,56.0643,7.3655,3.0713,DevOps
8/19/2024,VM,eastus,AWS,9.6774,46.8389,0.2815,2.095,Data
8/20/2024,Storage,westeurope,AWS,0.5044,845.02,1.6061,3.713,QA
8/20/2024,VM,eastus,Azure,12.3932,55.298,4.9379,2.2719,Engineering
8/20/2024,VM,eastus,AWS,10.4234,56.0797,6.6429,4.0885,QA
8/20/2024,VM,eastus,Azure,5.4691,46.6468,6.6447,1.9605,QA
8/20/2024,VM,westeurope,Azure,9.9624,42.9649,6.7474,1.7286,Data
8/21/2024,VM,eastus,AWS,13.3172,55.9619,11.2379,3.8067,QA
8/21/2024,Networking,eastus,AWS,2.5919,10.4633,31.8754,4.8363,DevOps
8/21/2024,VM,eastus,Azure,10.5978,59.8534,7.9629,2.7766,QA
8/22/2024,VM,eastus,Azure,9.6365,53.6771,6.4126,3.9631,Engineering
8/22/2024,Storage,eastus,AWS,0.4403,714.5769,1.9219,2.5188,Engineering
8/22/2024,Storage,westeurope,Azure,0.5924,692.3871,1.5255,3.4834,Data
8/22/2024,VM,eastus,AWS,13.4225,61.092,8.2465,2.5029,QA
8/22/2024,Storage,eastus,Azure,0.4229,745.3944,1.9383,2.2768,Engineering
8/23/2024,VM,southeastasia,Azure,15.4155,50.8687,8.5486,2.5245,DevOps
8/23/2024,Storage,eastus,AWS,0.3034,673.6943,2.5966,1.3837,DevOps
8/23/2024,VM,eastus,Azure,12.7642,40.6731,10.3005,2.5682,Engineering
8/23/2024,Database,eastus,AWS,6.3532,89.349,3.7885,2.1554,Engineering
8/23/2024,Networking,westeurope,AWS,1.8042,9.0348,21.8479,2.9646,Data
8/24/2024,Storage,westeurope,Azure,0.2817,832.9799,1.5966,2.1937,Engineering
8/24/2024,Storage,eastus,AWS,0.2666,577.6352,1.8177,2.5636,Data
8/24/2024,Storage,westeurope,Azure,0.1639,772.7175,2.5628,2.5222,Data
8/24/2024,VM,westeurope,AWS,8.3866,32.2541,1.5522,1.7081,QA
8/25/2024,Networking,southeastasia,AWS,1.0788,11.7237,1.2956,2.5361,Engineering
8/25/2024,Storage,southeastasia,Azure,0.3368,907.1826,1.3851,2.2016,Engineering
8/25/2024,VM,eastus,AWS,3.2076,51.7568,2.9881,1.5287,Engineering
8/26/2024,Storage,eastus,Azure,0.5782,946.6182,2.323,1.7942,Engineering
8/26/2024,Storage,westeurope,AWS,0.5821,564.9991,1.3744,2.2287,Engineering
8/26/2024,VM,southeastasia,AWS,12.6379,62.3405,6.755,3.0375,DevOps
8/27/2024,VM,westeurope,AWS,13.3347,56.3804,10.1405,4.0771,Engineering
8/27/2024,VM,eastus,Azure,8.6601,49.8482,5.6526,3.3838,Engineering
8/27/2024,VM,eastus,AWS,12.9982,40.0014,7.4064,3.4063,QA
8/28/2024,Networking,eastus,AWS,2.1666,8.7843,24.7019,4.5372,DevOps
8/28/2024,Storage,westeurope,AWS,0.3872,775.2942,1.627,1.4983,Engineering
8/28/2024,Networking,westeurope,AWS,1.9526,10.1322,28.7297,4.6486,Engineering
8/28/2024,VM,eastus,Azure,,53.6376,7.0804,3.667,QA
8/29/2024,VM,westeurope,Azure,10.4088,55.4736,11.3406,4.5288,DevOps
8/29/2024,Storage,eastus,Azure,0.5996,,0.705,2.2383,Engineering
8/29/2024,Storage,westeurope,Azure,0.4212,976.1421,1.9818,2.6362,Engineering
8/29/2024,Storage,westeurope,Azure,0.6026,690.6188,2.2055,3.7359,Data
8/29/2024,VM,westeurope,AWS,12.8902,47.1042,10.4365,3.5719,Data
8/29/2024,Storage,westeurope,Azure,0.6341,826.2334,1.5059,2.7008,Engineering
8/30/2024,VM,eastus,AWS,11.8909,56.2748,11.1902,2.9588,Data
8/30/2024,VM,eastus,Azure,13.878,62.4874,,3.0587,Engineering
8/30/2024,Storage,westeurope,Azure,0.4075,829.7125,2.764,3.8154,Data
8/31/2024,VM,westeurope,Azure,5.4631,43.2772,2.9231,3.0881,DevOps
8/31/2024,Networking,westeurope,AWS,1.3171,11.4032,19.5748,2.4377,DevOps
8/31/2024,VM,eastus,AWS,6.6192,55.5844,5.5407,1.6014,Data
8/31/2024,Storage,eastus,Azure,0.2662,598.2926,0.7001,3.2092,Engineering
8/31/2024,Storage,westeurope,AWS,0.2187,760.8023,2.2015,3.4782,Engineering
8/31/2024,Networking,southeastasia,AWS,1.0462,8.1042,23.7122,3.3243,Engineering
9/1/2024,VM,southeastasia,AWS,7.3654,55.8478,6.7627,2.6121,Data
9/1/2024,VM,westeurope,Azure,5.4985,53.9689,4.959,1.2521,DevOps
9/1/2024,VM,westeurope,Azure,4.0544,40.5431,,3.6813,Engineering
9/2/2024,Storage,eastus,AWS,0.5313,816.9915,2.2852,2.2423,DevOps
9/2/2024,Storage,eastus,Azure,0.2632,875.5565,1.8754,2.1655,QA
9/2/2024,Storage,southeastasia,AWS,0.6652,639.185,1.7086,2.1098,QA
9/3/2024,VM,southeastasia,Azure,13.2312,48.7184,6.7598,3.6883,QA
9/3/2024,Networking,westeurope,AWS,1.9238,8.1715,46.4364,6.1784,Engineering
9/3/2024,Storage,southeastasia,Azure,0.5174,879.5161,1.3667,2.7706,DevOps
9/3/2024,VM,eastus,AWS,14.9005,54.6357,8.3955,4.4112,QA
9/3/2024,VM,eastus,Azure,12.6805,,6.6402,2.0362,QA
9/3/2024,VM,eastus,Azure,18.8165,52.6077,9.6095,3.4728,QA
9/4/2024,Storage,eastus,AWS,0.2535,834.5634,1.1336,1.6244,DevOps
9/4/2024,Networking,westeurope,Azure,2.2224,10.7635,40.385,5.0089,Data
9/4/2024,Database,eastus,AWS,8.0281,262.9822,4.9381,1.6116,Data
9/4/2024,Storage,westeurope,AWS,0.7699,714.6006,1.5818,1.6307,DevOps
9/4/2024,VM,southeastasia,Azure,16.7922,54.8352,6.4286,4.3569,Engineering
9/4/2024,Storage,southeastasia,AWS,0.4362,712.5525,1.4921,2.4813,DevOps
9/5/2024,Storage,eastus,Azure,0.5081,770.357,2.4843,3.2061,Engineering
9/5/2024,Database,southeastasia,AWS,4.227,232.3915,7.0652,1.555,QA
9/5/2024,Database,eastus,Azure,4.6935,258.4999,4.7272,2.4492,Engineering
9/5/2024,VM,eastus,Azure,11.584,46.553,8.4532,2.6211,DevOps
9/5/2024,VM,southeastasia,Azure,11.7917,59.0993,7.7794,3.048,Engineering
9/6/2024,Networking,eastus,AWS,1.3414,13.1815,38.8006,5.2524,Engineering
9/6/2024,VM,southeastasia,AWS,11.9228,33.788,11.0138,2.4392,Data
9/6/2024,Storage,eastus,AWS,0.1479,750.21,2.9012,2.91,Engineering
9/6/2024,Networking,westeurope,AWS,2.7422,8.0278,40.7845,6.4951,Engineering
9/6/2024,VM,eastus,Azure,11.9464,57.1488,9.8938,2.5113,Engineering
9/6/2024,VM,westeurope,AWS,9.2749,46.4264,9.4723,2.2513,Engineering
9/7/2024,Storage,westeurope,Azure,0.2217,647.3861,1.0053,2.8609,DevOps
9/7/2024,VM,eastus,AWS,8.1999,57.023,8.8689,3.2536,QA
9/7/2024,Storage,eastus,AWS,0.2602,719.3979,2.2332,3.6867,Data
9/7/2024,VM,eastus,AWS,3.0767,43.8483,0,2.4968,Engineering
9/7/2024,Storage,eastus,Azure,0.3097,862.5805,0.8696,3.237,Engineering
9/7/2024,Database,westeurope,AWS,2.7963,182.3131,1.1121,2.1603,QA
9/8/2024,Database,southeastasia,AWS,1.9768,151.5207,1.1971,1.9471,Data
9/8/2024,VM,eastus,Azure,7.085,56.1407,6.6563,2.3833,Engineering
9/8/2024,Storage,eastus,AWS,0.3518,779.3005,0.4377,1.4004,QA
9/9/2024,Networking,eastus,Azure,1.069,11.4741,34.7059,5.0441,QA
9/9/2024,VM,eastus,Azure,13.7818,43.7227,4.6413,1.8068,DevOps
9/9/2024,Networking,eastus,AWS,1.4827,12.7299,34.6856,4.1846,Engineering
9/9/2024,VM,southeastasia,AWS,11.2338,60.0349,7.1746,2.3655,Data
9/10/2024,VM,eastus,AWS,11.8464,38.1398,8.9322,3.3517,Data
9/10/2024,VM,westeurope,AWS,,46.2168,4.3523,2.4776,DevOps
9/10/2024,Database,eastus,Azure,6.8326,208.4191,4.2365,3.6876,Engineering
9/10/2024,Storage,eastus,Azure,0.1506,709.6155,1.9318,3.1906,DevOps
9/10/2024,VM,eastus,Azure,15.4836,46.7258,11.0319,3.7877,QA
9/10/2024,VM,southeastasia,AWS,7.0085,49.9863,8.336,2.071,Data
9/11/2024,VM,westeurope,AWS,9.6211,64.3442,7.3423,2.4458,QA
9/11/2024,Storage,eastus,AWS,0.5312,877.7818,1.9745,3.4949,DevOps
9/11/2024,VM,eastus,AWS,7.5043,62.1427,5.1525,3.4161,Data
9/12/2024,Storage,westeurope,AWS,0.7056,718.012,2.4451,2.0261,DevOps
9/12/2024,Database,southeastasia,Azure,8.2282,138.5769,4.6689,2.924,Engineering
9/12/2024,VM,westeurope,Azure,8.002,48.0856,8.5958,1.9019,Engineering
9/12/2024,Storage,eastus,Azure,0.5008,578.209,0.7732,2.7713,Engineering
9/12/2024,Networking,southeastasia,Azure,1.7105,8.8722,43.8288,6.2262,Engineering
9/12/2024,Storage,southeastasia,Azure,0.4783,960.6311,1.5769,1.452,QA
9/13/2024,Storage,eastus,AWS,0.3313,1030.3544,2.1188,3.8519,Engineering
9/13/2024,VM,eastus,AWS,15.2047,52.8972,5.5133,2.921,Data
9/13/2024,Database,eastus,AWS,6.9733,226.9186,6.2751,2.2043,QA
9/14/2024,VM,eastus,Azure,7.7142,54.4032,1.2834,1.05,Engineering
9/14/2024,VM,eastus,Azure,4.8137,68.449,5.8756,2.0574,Engineering
9/14/2024,VM,eastus,AWS,10.2811,45.2688,0.3509,2.342,DevOps
9/14/2024,Networking,eastus,AWS,0.0958,9.0496,0,2.1289,Data
9/14/2024,Storage,westeurope,AWS,0.3383,1021.2711,1.4696,2.5122,DevOps
9/15/2024,Networking,southeastasia,AWS,1.3874,11.675,17.1025,3.1102,DevOps
9/15/2024,VM,westeurope,AWS,7.4998,53.7385,5.0396,1.5208,Engineering
9/15/2024,VM,eastus,AWS,8.4764,49.2208,9.6747,2.3435,DevOps
9/15/2024,VM,westeurope,AWS,5.4083,51.5686,7.5292,1.5268,Engineering
9/15/2024,Storage,eastus,AWS,0.1934,804.0575,1.423,3.7469,Engineering
9/15/2024,Storage,westeurope,AWS,0.2028,651.8869,0.179,1.5878,Engineering
9/16/2024,Database,southeastasia,Azure,5.7325,189.8523,6.8218,4.0117,Engineering
9/16/2024,Storage,westeurope,AWS,0.4529,837.9281,2.3503,2.3985,Engineering
9/16/2024,VM,southeastasia,Azure,15.8523,44.0898,8.5067,3.2451,Data
9/16/2024,VM,eastus,Azure,8.0291,46.7307,10.1061,3.7016,QA
9/16/2024,Database,westeurope,Azure,6.5275,165.044,2.5991,2.452,Engineering
9/16/2024,Database,southeastasia,AWS,3.9533,172.152,6.2145,3.7868,Engineering
9/17/2024,VM,westeurope,AWS,12.6921,63.9725,11.0159,3.1626,Data
9/17/2024,VM,westeurope,Azure,12.4915,52.4437,6.4826,2.7721,DevOps
9/17/2024,Storage,eastus,AWS,0.563,763.0362,3.1663,2.544,Engineering
9/17/2024,Database,eastus,AWS,,229.1668,3.1849,2.6021,Engineering
9/18/2024,Storage,westeurope,AWS,0.5474,782.4223,2.6038,2.8328,Engineering
9/18/2024,VM,eastus,AWS,10.0818,45.3738,9.075,3.3709,DevOps
9/18/2024,VM,eastus,AWS,12.9739,56.2287,5.8261,2.7888,QA
9/18/2024,VM,eastus,AWS,14.4434,43.0437,8.5146,4.0163,DevOps
9/18/2024,Database,eastus,Azure,5.742,192.9039,3.0327,1.6108,Engineering
9/18/2024,Database,eastus,Azure,9.0618,214.3775,5.2147,2.2867,Data
9/19/2024,VM,southeastasia,AWS,9.0051,50.7728,9.4185,2.7333,Engineering
9/19/2024,Database,eastus,AWS,7.0376,186.2848,5.7757,2.8116,QA
9/19/2024,Database,westeurope,AWS,4.8786,210.6222,4.369,3.4303,Data
9/19/2024,Storage,westeurope,AWS,0.6966,620.2228,2.1371,1.2474,Data
9/20/2024,Database,eastus,AWS,5.0778,234.1615,8.1401,3.2842,Data
9/20/2024,VM,westeurope,AWS,15.8,42.717,7.7284,3.7493,DevOps
9/20/2024,VM,westeurope,Azure,10.3342,48.0282,2.7342,2.7723,Data
9/20/2024,Storage,westeurope,AWS,0.631,699.4188,1.6398,3.6117,Engineering
9/20/2024,Storage,southeastasia,Azure,0.5742,937.8834,1.6259,2.2403,DevOps
9/20/2024,Networking,eastus,AWS,1.1276,8.417,27.0848,3.8763,Engineering
9/21/2024,Storage,southeastasia,Azure,0.3265,844.234,0,3.1044,DevOps
9/21/2024,VM,eastus,AWS,7.6396,53.6417,5.1628,3.1775,Engineering
9/21/2024,Networking,eastus,AWS,0.8249,10.7803,24.5524,4.0256,Engineering
9/21/2024,VM,eastus,AWS,7.3723,54.0625,0,2.8252,QA
9/22/2024,Database,eastus,Azure,5.5588,227.8405,2.8127,3.5392,Engineering
9/22/2024,VM,westeurope,AWS,5.1984,56.6959,8.2395,1.8706,Data
9/22/2024,Networking,westeurope,Azure,1.4403,10.0246,6.1175,1.3419,Engineering
9/22/2024,Database,eastus,Azure,2.7039,194.5767,4.3888,1.8762,Data
9/22/2024,Database,eastus,AWS,6.3076,179.012,2.1859,2.105,Data
9/22/2024,Storage,westeurope,Azure,0.4059,731.4058,1.7637,1.6212,Engineering
9/23/2024,Storage,eastus,Azure,0.3026,854.9315,3.2079,3.4391,DevOps
9/23/2024,Storage,eastus,AWS,0.4669,646.754,1.6324,1.8,Data
9/23/2024,Storage,westeurope,AWS,0.6141,737.1221,3.2892,3.8181,Engineering
9/24/2024,VM,eastus,Azure,11.1489,58.9286,10.4527,4.1801,Engineering
9/24/2024,VM,eastus,Azure,12.6336,50.369,7.5369,3.4775,Data
9/24/2024,VM,eastus,AWS,13.5279,45.3795,11.8809,3.6461,DevOps
9/24/2024,Database,eastus,AWS,4.8444,223.8184,4.5555,1.7288,Data
9/25/2024,Database,eastus,Azure,3.8958,147.3681,4.4803,2.9639,Engineering
9/25/2024,VM,westeurope,Azure,14.1795,62.2158,5.9462,4.0287,Engineering
9/25/2024,VM,westeurope,AWS,12.6062,46.5532,8.8505,4.0266,DevOps
9/25/2024,Networking,westeurope,AWS,1.4024,11.1686,31.4796,4.7754,QA
9/26/2024,VM,eastus,Azure,13.0889,55.8281,8.4738,3.6231,Data
9/26/2024,Database,eastus,Azure,2.6621,215.3161,,2.2648,QA
9/26/2024,Database,westeurope,AWS,1.6159,165.6834,3.2883,2.1734,QA
9/26/2024,Networking,eastus,AWS,2.1082,12.388,24.7104,4.8316,Engineering
9/26/2024,Database,westeurope,AWS,6.5866,243.3989,5.7091,3.2976,QA
9/27/2024,Storage,eastus,AWS,0.5272,860.2808,1.6263,3.2048,DevOps
9/27/2024,Storage,southeastasia,AWS,0.2282,629.8901,1.5789,1.4063,Data
9/27/2024,VM,eastus,Azure,7.9209,41.0994,9.5457,1.9755,Engineering
9/27/2024,VM,eastus,Azure,16.2068,47.994,8.0697,3.8992,Engineering
9/28/2024,Networking,southeastasia,AWS,1.0521,12.2082,22.1594,3.5343,Engineering
9/28/2024,Database,westeurope,AWS,3.451,191.8272,0,2.5632,Data
9/28/2024,Networking,westeurope,Azure,,10.5012,19.2298,3.1943,Engineering
9/29/2024,VM,eastus,Azure,7.3397,57.1469,6.7135,3.883,Engineering
9/29/2024,Storage,eastus,Azure,0.287,972.1828,0.2246,1.3662,Data
9/29/2024,Database,westeurope,Azure,0,207.3005,3.0968,3.3101,QA
9/29/2024,Database,eastus,AWS,4.5014,163.9892,4.6354,3.2242,Engineering
9/30/2024,Database,eastus,Azure,5.4536,260.7527,6.3525,3.6691,Engineering
9/30/2024,VM,westeurope,AWS,10.8562,46.1443,10.1544,4.328,Data
9/30/2024,VM,westeurope,Azure,14.8128,46.3191,6.2021,3.1396,Engineering
9/30/2024,VM,eastus,AWS,15.4427,53.6541,9.8415,4.5272,Engineering
10/1/2024,Storage,westeurope,AWS,0.401,733.9128,1.3743,2.7901,Engineering
10/1/2024,Storage,eastus,AWS,0.4243,899.583,2.0421,3.1081,Engineering
10/1/2024,Networking,southeastasia,AWS,1.4102,10.6965,44.4302,6.5337,Engineering
10/1/2024,VM,westeurope,Azure,13.3866,49.8278,7.5664,2.5018,DevOps
10/2/2024,VM,eastus,AWS,10.9687,50.911,6.8013,2.7582,DevOps
10/2/2024,Networking,eastus,AWS,2.3345,12.1239,25.2579,5.1825,Engineering
10/2/2024,Storage,eastus,Azure,0.4468,601.1428,2.2828,1.4642,QA
10/3/2024,Storage,eastus,AWS,0.659,1037.2552,2.3039,1.5825,Data
10/3/2024,Storage,westeurope,AWS,0.4093,670.4052,1.9394,2.0744,DevOps
10/3/2024,Storage,southeastasia,Azure,0.5385,567.5908,2.6091,3.2688,Data
10/3/2024,VM,eastus,Azure,8.3697,44.1031,4.8046,2.1776,Data
10/3/2024,Storage,southeastasia,AWS,0.5535,887.8693,2.7032,2.0652,DevOps
10/4/2024,VM,eastus,Azure,9.6205,56.5457,6.2294,3.3336,DevOps
10/4/2024,Storage,eastus,Azure,0.2562,669.4702,1.9257,2.8597,DevOps
10/4/2024,VM,eastus,AWS,13.3123,44.3709,0.4606,3.5934,Data
10/4/2024,Database,westeurope,Azure,7.1906,214.2929,4.7701,2.946,Data
10/4/2024,Storage,eastus,AWS,0.4285,577.3906,1.5496,2.5172,QA
10/5/2024,VM,westeurope,Azure,8.7431,50.2548,6.8546,3.3727,QA
10/5/2024,Networking,eastus,AWS,1.3584,11.6838,7.5665,3.666,Data
10/5/2024,Storage,westeurope,AWS,0.3736,781.4411,0.9639,2.106,Engineering
10/5/2024,VM,eastus,Azure,7.5562,43.6543,2.543,1.6725,QA
10/5/2024,Storage,eastus,AWS,0.2483,700.5544,0.6345,3.3136,Engineering
10/5/2024,Networking,southeastasia,AWS,1.1134,9.9356,7.154,1.9882,Engineering
10/6/2024,Networking,southeastasia,AWS,1.852,10.7096,5.7824,2.6477,Engineering
10/6/2024,Networking,eastus,Azure,1.4493,7.0863,13.6012,4.0021,DevOps
10/6/2024,Storage,southeastasia,Azure,0.1555,823.7955,2.6128,2.3708,Engineering
10/7/2024,Networking,eastus,Azure,2.1304,9.1192,46.1731,5.492,DevOps
10/7/2024,VM,westeurope,AWS,16.591,46.2433,8.557,3.5883,Data
10/7/2024,Storage,westeurope,AWS,0.6297,731.3018,2.5056,2.382,Data
10/7/2024,VM,southeastasia,AWS,12.8811,56.318,12.9642,4.0916,Engineering
10/8/2024,Storage,eastus,Azure,0.4663,808.298,2.1021,1.583,Engineering
10/8/2024,Storage,eastus,Azure,0.4956,777.9752,1.931,2.8619,QA
10/8/2024,VM,westeurope,AWS,8.9056,55.0127,12.2027,2.5245,Engineering
10/8/2024,Storage,westeurope,AWS,0.4278,608.2856,2.8941,2.6415,DevOps
10/8/2024,Storage,eastus,AWS,0.6784,735.0121,2.4262,2.0486,Engineering
10/9/2024,Networking,eastus,AWS,,8.4936,29.7604,4.4268,QA
10/9/2024,Networking,southeastasia,AWS,1.8378,11.2767,38.1489,5.5833,Data
10/9/2024,VM,southeastasia,AWS,0.7207,46.8366,5.2926,3.0567,Engineering
10/9/2024,Networking,southeastasia,AWS,2.7049,10.0503,22.0951,3.4678,DevOps
10/10/2024,Networking,westeurope,Azure,2.7066,9.5861,21.3262,4.6852,QA
10/10/2024,Database,westeurope,Azure,5.8752,241.3201,1.712,2.3941,DevOps
10/10/2024,Database,westeurope,Azure,3.8666,224.9984,5.8972,3.0867,Engineering
10/10/2024,Storage,westeurope,Azure,0.3096,736.2306,1.8842,3.2698,DevOps
10/10/2024,VM,eastus,AWS,15.151,43.819,10.2469,3.2922,Engineering
10/11/2024,VM,eastus,Azure,12.2965,54.6185,7.8927,3.0965,Engineering
10/11/2024,VM,eastus,Azure,6.1712,44.2728,5.1572,3.4519,Data
10/11/2024,Storage,westeurope,Azure,0.6711,789.2198,1.5175,1.6516,Engineering
10/11/2024,Networking,eastus,Azure,2.4445,9.4512,28.6563,4.9619,Engineering
10/11/2024,Database,westeurope,Azure,6.3473,207.4605,4.1882,1.8843,Engineering
10/11/2024,Database,eastus,AWS,7.7615,226.3596,4.1466,1.5944,DevOps
10/12/2024,VM,eastus,AWS,0.783,48.5262,5.7357,3.3679,DevOps
10/12/2024,Networking,southeastasia,AWS,1.1312,12.3061,27.727,4.2634,Engineering
10/12/2024,Storage,southeastasia,Azure,0.1826,911.1409,0.8339,2.2898,Data
10/12/2024,VM,southeastasia,AWS,4.9505,51.8545,6.1278,3.7046,Data
10/12/2024,Database,eastus,AWS,4.5339,219.5668,3.9522,3.3243,QA
